tranDate,custName,cardNum,zipCode,tranAmount
2023-12-08 18:19:00,Nicholas Morgan,30424818075513,12707,4059
2024-01-23 17:29:01,James Rodriguez,6011263171701913,57881,724
2024-03-05 07:06:02,Jessica Garcia,3577860483797662,42833,296
2024-01-25 23:49:55,Kim Jackson,2234463585990876,22618,1266
2024-01-11 08:43:20,Chad Cohen,4268477279139553,48705,1774
2023-05-27 01:35:08,Matthew Gallagher,2387091513990968,55973,2051
2023-09-24 02:07:49,Jeremy Ortega,4971510472990683,21828,3215
2023-08-11 02:16:27,Vanessa Jones,502042573977,66450,3767
2023-04-15 03:30:22,Andrea Johnson,502049524098,11784,1869
2023-09-11 09:51:14,Nathan Burton,4376624569116457,04917,4511
2023-06-09 09:42:36,Danielle Charles,30153032053572,67712,4556
2023-10-26 13:08:11,Mrs. Haley Atkins,30487145228022,88732,3104
2023-09-02 11:14:37,Nathan Price,4161647056264933620,89877,1023
2023-07-30 13:51:36,Maria Wallace,30569042711612,61423,2194
2023-12-14 04:42:41,Angela Novak,4859672145716,20863,875
2023-12-18 09:24:22,Colton Flores,3591033561418476,09899,3240
2024-02-06 11:25:49,Shelley Little,4914353298597,86853,443
2024-02-28 09:30:16,Gerald Landry,4375864557579404,04750,3923
2023-10-17 18:30:01,William Zimmerman,347578568162538,09251,1712
2024-03-13 04:31:57,Kathy Bond,30370517478559,81450,2454
2024-03-16 02:36:28,Karen Adams,3564933323990048,76598,346
2023-05-31 00:56:17,David Curtis,379499249848109,92687,3335
2023-11-12 19:15:30,Debra Gallagher,2278096238551377,54078,2493
2023-03-17 20:34:46,Hector Perez,372235473081810,34985,4355
2023-04-23 03:29:22,Miss Martha Lee,5205097840628489,07992,4174
2023-07-01 04:12:43,Gregory Cain,4447277709219502,34273,997
2023-07-26 05:34:54,Dr. Veronica Marshall,4111070449838177,08140,2537
2023-06-18 19:57:56,Rhonda Bruce,3502783611691906,44785,1622
2024-02-04 22:23:21,Anthony Beasley,4579332393887385190,41806,472
2024-01-31 19:30:28,Leslie Duffy,30592368147112,95379,852
2023-04-15 06:57:55,Gerald Fisher,3540840318807450,35317,363
2023-07-31 14:27:30,Terrence Thompson,582936379798,16892,2762
2023-09-03 03:37:23,Rebecca Vargas,348875232073474,65220,822
2023-05-13 01:41:03,Marissa Stewart,2700197133263395,31019,4501
2023-06-07 10:14:56,Amanda Lara,30306255035334,64940,1645
2023-06-11 18:51:30,Shannon Wilson,502058644910,16532,4090
2023-07-08 07:01:02,Melanie Lewis,4874176679497092,88222,253
2023-06-27 23:47:41,Katherine Keller,2280134848781435,17524,3120
2023-07-24 12:51:23,Jessica Wood,3579719118532894,07693,2947
2023-10-05 15:36:40,Eugene Baker,4612725578467130,05944,4387
2023-05-27 15:41:30,Kathy White,578137628033,24281,4316
2023-03-23 20:11:09,Kimberly Floyd,348615005989427,48935,3860
2024-02-28 23:40:50,Austin Mcclain,346206397883899,21308,4299
2023-10-20 09:55:07,James Sheppard,6011859233321234,09077,827
2023-08-21 06:05:36,Stanley Parker,2230230695402595,68495,2460
2023-11-18 22:16:24,Amanda Bishop,6011284921559641,30146,2226
2024-01-26 23:20:07,Mr. Mathew Dunlap,4826139444011852,77515,1321
2023-07-19 05:51:39,Lisa Davis,30372593636126,05023,3581
2024-01-09 13:22:40,Christina Molina,346657486319346,23886,1520
2024-01-19 01:20:54,Greg Williams,2257321781402256,58578,2778
2023-10-05 04:04:40,David Espinoza,2227716868853544,43575,3582
2023-09-17 17:07:41,Rickey Martin,4168367552701,63776,3991
2024-01-03 21:10:13,Selena Mayo,2704442027026128,33953,3052
2023-09-06 20:23:20,Angela Garcia,3529238248821797,78456,4220
2023-07-17 14:07:35,Jocelyn Mcdonald,4600749778421964,17417,1332
2023-10-25 21:25:05,Maria Fisher,2405797686887413,54113,246
2023-11-06 20:19:15,Catherine Watson,3522676608918264,64982,3110
2023-06-04 04:21:18,John Sullivan,4278461568693056,59294,2603
2023-11-30 22:34:03,Cole Castro,4230476180786303952,18643,1352
2024-02-18 04:20:05,Dennis Allison,38466476525760,35632,512
2023-10-24 11:56:09,Donna Allen,630415628951,33102,4651
2024-02-08 03:50:22,Linda Lang,3557946356731781,37781,158
2023-05-01 23:12:23,Jesus Carlson,3569815919281665,61614,3518
2023-06-02 14:18:09,Laura Reid,4810586103861757013,81102,2915
2023-08-03 04:00:15,Rachel Holland,4348951933824107601,58312,599
2023-06-23 12:34:09,Anthony Roberts,2295968644019919,50155,2653
2023-09-11 08:52:10,Mathew Lynch,2717907986356133,79897,4936
2023-04-25 20:15:18,Jimmy Johnson,060481477531,38249,3633
2023-04-26 06:08:14,Jonathan Garcia,213143420115744,34739,3535
2023-11-17 21:04:33,Michelle Zamora,6508522912827851,11577,539
2023-11-25 22:42:27,Steven Ho,3517944574060181,61399,3737
2023-09-15 12:15:46,Mr. Nathan Nguyen,4485462463553742867,22291,3456
2023-10-30 02:52:35,Shirley Grant,676265630993,28229,2948
2023-04-29 17:01:10,Cassandra Bryant,3549301643100120,55469,333
2023-08-29 15:17:40,Mallory Stewart,4624334627223358,57673,157
2024-03-05 18:52:13,Jacob Stanton,3505269541998295,87267,3290
2023-12-03 05:07:50,David Daniels,36491028085024,25618,1821
2023-11-07 04:43:54,Mr. Melvin James Jr.,372122288549894,66072,752
2023-04-25 15:55:16,Joseph Marks,3504408756105748,09410,4510
2023-10-20 19:35:54,Kimberly Perez,213172391477718,95760,2077
2023-09-20 22:51:12,Richard Phillips,2361159630097718,70567,1537
2023-12-17 01:17:52,James Nguyen,4738700321293,76640,1586
2023-09-08 18:27:44,Paul Coleman,4443206566950,49404,1940
2023-12-22 10:33:46,Curtis Welch,675953074464,66195,3196
2023-07-19 22:46:20,Richard Martin,3570618114420550,67945,3249
2023-04-22 02:05:52,Kelsey Wall,3533523185276905,33717,2001
2023-07-24 21:47:14,Sylvia Cook,180035149198762,82962,1230
2024-03-03 07:35:56,Victor Phillips,3598336897547840,20735,395
2024-02-07 18:14:20,Mr. Larry Adams,4701039279340481203,08626,3220
2023-07-26 05:05:17,Gary Dougherty,349629510883842,15897,3689
2023-07-17 12:40:13,Bryan King,4012074667974,72406,1357
2023-05-26 02:06:43,Melissa White,2282733520542383,18247,3686
2023-07-08 15:25:24,Brian Chung,6559301067660633,04073,2726
2023-03-27 01:18:06,Carol Montgomery,3581665534878013,65480,2888
2023-06-01 20:27:12,Gina Robinson,4362518354127396063,03505,756
2023-07-05 05:50:54,Dustin Ross,2289599598182110,86502,614
2023-03-26 06:38:00,Pamela Jackson,502032368099,30472,2544
2024-01-23 07:59:42,Patricia Nelson,639026402912,05520,598
2023-07-20 23:01:29,Zachary Li,6543526120070300,46179,2155
2023-06-23 00:46:17,Charles Martinez,3502674071613961,80410,1928
2023-04-06 22:32:36,Jamie Brown,4903782834544361964,67654,1947
2023-08-29 03:10:09,Laura Mclaughlin,4218489807314252,99944,258
2023-09-21 04:32:14,Kendra Garcia,6011461601325515,85766,2345
2023-03-23 11:29:42,Morgan Avery,6582614771929321,52467,972
2023-11-08 07:55:22,Patrick Thompson,3585238813113035,80717,2638
2023-07-21 21:02:28,Elizabeth Chapman,3557538388531352,97400,2083
2023-07-29 06:57:28,Anna Hernandez,3550417700742384,63880,437
2023-03-30 02:42:55,Johnny Wiggins,4790557427271171,82708,2187
2023-11-04 04:09:37,Kara Johnson,3524261718103053,79938,1779
2024-02-26 13:53:39,Deanna Weaver,6011966186328833,78621,3082
2024-02-24 09:03:10,Christopher Powers,3552626086509203,05464,4245
2023-06-25 20:24:18,Marie Johnson,4568334209960037,17167,933
2024-03-10 09:05:58,Steven Dudley DDS,373673192882275,25182,2486
2023-06-16 16:35:58,Aaron Jones,4437141160475411,80812,2544
2023-07-24 09:50:19,Christine Kane,4096237915896646971,56814,3097
2023-09-05 11:25:33,Christopher Rogers,574920582248,01382,599
2024-01-06 18:47:24,Karen Mendez,4080466597464104,82250,2339
2024-01-15 00:54:04,Samantha Jenkins,3577033886577087,53464,3377
2023-09-26 14:41:06,Jason Williams MD,4656330999678,67835,4047
2023-07-27 19:22:44,Brittany Evans,30019457484727,70031,713
2023-07-29 12:48:09,Mary Mcdonald,6516332779447441,62984,3792
2024-03-11 23:54:29,Christopher Arnold,5317408432080036,98742,1750
2023-08-22 22:06:06,Anna Delgado,5471143366903620,82269,1339
2023-11-10 13:01:03,Cheryl Rodriguez,4927144589594967,52193,433
2023-06-25 20:48:18,Andrew Martinez,6549295664224012,83729,3309
2024-02-23 15:14:07,Kathryn Wood,5161857959589927,70100,4240
2023-10-26 21:30:42,David Morrow,4104581589879467897,13928,4050
2023-05-26 20:40:38,Zachary Floyd,3571450567228788,29719,4456
2024-01-02 16:24:34,Wayne Weiss,4460451656007465,54003,873
2023-07-17 00:44:45,Scott Garcia,213113214151924,51256,3428
2023-08-08 17:55:10,Shelley Sandoval,374816800734979,15614,3968
2023-12-17 16:39:02,Stephen Le,370400032524906,18312,1554
2024-02-10 03:50:56,Brandon Shepard DDS,3574769263335382,96805,1527
2023-04-25 00:56:15,Guy Woodard,4520724720761,70728,2105
2023-10-12 08:33:09,Samuel Reynolds,4041768969575088,72337,4405
2023-12-02 22:52:40,Amanda Duffy,180044550003149,59698,1444
2023-09-13 11:12:51,Mrs. Jill Lowe,30436614068138,44060,4003
2023-05-02 21:56:32,Michelle Ramsey,4545200626768493,65334,2698
2023-09-16 15:32:33,Steven Aguirre,213120138799142,77040,1361
2023-04-25 17:10:05,Russell Pineda,676328457640,60613,1843
2023-08-20 01:07:03,Amber Collins,3571430014962197,63043,521
2024-02-02 08:20:25,Amanda Ortiz,4112079891907579,98102,2874
2023-07-18 21:18:16,Lee Jones,30205665449335,71016,836
2023-08-18 08:39:47,Mary Little,4682068170712,83645,4985
2023-07-25 23:22:56,Jennifer Davis,4426865304266599144,03590,2044
2023-03-22 08:54:39,Joseph Moore,3539585594896577,92718,1587
2023-10-27 00:16:59,Joseph Fuentes,213195144311819,81699,3178
2024-01-23 10:00:55,Ronald Ramsey,4095633174566,56013,1587
2024-03-01 17:12:31,Stephen Anderson,4405995060777103233,86867,4587
2023-11-26 03:41:01,Ashley Johnson MD,2705056216437034,70399,4963
2023-09-16 08:06:25,William Richardson,3522588597077350,55114,4008
2023-06-04 02:37:01,Harold Mcgee,6572978946932482,66911,4179
2023-10-04 06:40:33,Kelli Ferguson,180089705213119,08285,2949
2023-09-15 13:14:02,Jessica Marsh,4526455680777,67132,2796
2023-04-04 18:33:07,Diana Schroeder,213149777474204,62601,2973
2024-02-02 12:12:49,Judith Miller,4005638059746,61821,2184
2023-08-14 10:14:15,Nicole Montgomery,377084828929959,14094,4302
2023-11-27 14:50:40,Leslie Wiley,342868688025680,07945,577
2024-02-16 11:01:04,Christopher Hernandez,3500876649373810,38923,4085
2023-05-04 12:02:05,Hannah Graham,3510512216127556,31988,1175
2023-11-19 18:10:46,Carlos Perez,4852482126524892,39228,3768
2023-10-10 20:35:34,Shelley Sanders,5173874952578571,79543,4361
2024-01-13 21:51:01,Susan Jones,4840821715905621,71483,690
2023-08-03 15:36:17,Matthew Jones,4811986007824205,31627,558
2023-10-10 01:43:22,Anthony Smith,3523232656132587,40829,3654
2023-10-18 04:54:38,Harold Campbell,36674342546249,14425,4907
2023-06-23 18:31:36,Eric Holt,4307354685649173,89719,2404
2023-06-06 07:25:21,Dawn Rice,4275985805647411,03965,2354
2023-10-07 05:43:12,Joseph Taylor,3540538379644487,88656,2752
2023-12-13 11:46:43,Tyler Jensen,180016680441142,98618,2460
2023-10-04 22:35:23,Jonathan Richardson,30523854830994,66455,338
2023-06-07 12:27:10,Roger Mathews,30031602584905,69667,4212
2023-07-21 10:27:28,Patricia Banks,30586283711564,24702,3408
2023-10-10 13:13:40,Brian Guerrero,30508146387457,24833,3567
2023-07-03 14:18:22,Allison Rangel,4157125155800115236,81605,766
2023-03-30 12:31:39,Amber Bishop,3565607794298326,02179,4572
2023-10-16 11:56:13,Bryan Williams,375637290219738,06298,4628
2024-01-23 20:40:32,William Peterson,4305963739469339,49570,4605
2023-04-11 04:57:58,Kerry Williams,3502156545868496,00762,1146
2024-02-01 09:32:03,Isabella Matthews,676183902037,78703,2499
2023-10-11 12:18:15,Matthew Anthony,4620066114636972862,56231,2295
2023-03-20 14:23:56,Emily Sharp,4751603369312862265,50589,4578
2024-01-30 12:51:06,Debbie Crosby,30578094894820,53359,2143
2023-06-23 17:37:31,Samuel Smith,4422237794604546726,64172,2111
2024-01-18 04:42:29,Mercedes Carpenter,4882592346756621,90593,3769
2023-05-15 17:38:33,Richard Boone,213118143187014,65562,4252
2023-03-23 15:07:48,Taylor Marshall,502061423609,25370,2030
2023-06-26 09:59:03,Shane Christensen,30327624163029,60210,1056
2023-03-17 23:27:08,Diana Cunningham,5266613264345529,68852,2899
2024-02-20 11:37:50,Anthony Thomas,2241776986214278,90296,2728
2023-11-24 21:41:21,Timothy Meyers,2230992619445055,64338,1236
2024-03-07 19:10:26,Robert Harper,343616473210051,17673,278
2023-04-01 15:08:37,Travis Moore,30263447987403,55081,4680
2023-10-14 04:43:57,John Velasquez,5346341433770450,66384,1381
2024-01-15 21:53:50,Stephanie English,4790600339896365515,64467,1381
2023-07-25 20:58:00,Christine Diaz,4053144490203,19691,3015
2023-12-31 06:25:40,Dawn Wolfe,6516554901043505,81558,147
2024-01-18 22:02:37,James Burke,3518859448764918,72278,4962
2024-01-12 01:44:24,Dominique Coleman,3545221584072597,28326,1229
2023-10-27 01:08:27,Megan Spence,3589959025196262,24911,416
2023-06-03 23:34:53,Jonathan Warner,373896928703842,26773,156
2023-06-17 02:48:18,Andrew Carey,180005190340746,92340,2489
2023-09-27 11:14:06,John Wilson,6011766026031864,04813,2559
2023-03-18 04:10:13,Adam Bowman Jr.,4087938523331956,48540,785
2024-01-26 08:10:15,Stephen Brown,30462657047664,84399,1370
2024-02-22 11:29:54,Patrick Cordova,3541558420773316,12736,1388
2023-10-15 16:29:04,Taylor Grant,213113028000358,37895,1611
2023-09-12 01:38:29,Noah Proctor,375161557624597,21429,3412
2023-11-19 06:15:46,Jasmine Hoffman,585958373110,12112,587
2023-07-24 16:56:08,Yolanda Green,4011035849243386,43699,968
2024-02-29 04:16:06,Don Hatfield,3597353264631330,92175,205
2023-08-21 16:45:39,Tina Jackson,4391771000255245,87033,1956
2023-07-06 13:24:10,Lindsey Sanford,2280896810450930,72896,751
2023-06-23 04:22:05,Mr. Craig Bowman,6011861039432496,93527,3603
2023-03-22 16:38:07,Mario Miller,30230468603490,12139,1970
2023-03-28 06:43:04,Jerry Baker,502077793748,35443,1908
2023-10-05 07:29:46,Brian Norman,3549433399240717,12270,2658
2023-03-23 00:35:11,Dana Johnson,374804985166696,42452,4961
2023-12-16 05:49:54,Wayne Barnes,2279470999838779,26619,1054
2023-04-04 02:53:35,Lauren Navarro,3551161745899127,03109,4450
2023-09-23 07:02:49,Brenda Martin,4073929917287553,98642,2560
2023-07-02 18:43:10,Kathleen Hodges,3551831485141142,17893,186
2023-05-02 21:14:16,Robert Wilcox,2269555065117108,75224,2991
2023-10-20 14:49:05,Mary Lowe,347007198335728,10231,1876
2023-09-30 13:04:45,Daniel Sharp,4961037529571920,76716,286
2023-06-19 21:03:39,Laura Hernandez,6527870300334072,86535,3728
2024-02-09 18:38:17,Robert Richardson,379232807015708,99095,3489
2023-06-02 06:49:25,Annette Roberts,3566505567113426,63516,2749
2023-05-27 00:54:54,Jordan White,3535748671310524,09730,2492
2023-04-03 05:50:24,Alexander Wagner,3595673863320346,04483,1996
2023-10-06 17:18:40,Andrew Anderson,4902481290404,05483,1030
2023-08-17 22:12:03,Katherine Simpson,3557453590343366,09730,2327
2024-01-28 16:38:36,Olivia Hernandez,4311533525520,59562,352
2023-07-14 09:23:20,Emily Daniels,4891322704579648284,71729,2044
2024-01-05 06:27:36,Chad Medina,4347675754780917,80866,1957
2023-10-26 12:00:36,Ronald Manning MD,344149711727412,88493,1742
2024-01-24 02:34:44,Brittany Alexander,30208714732925,60622,594
2023-05-09 23:36:33,Margaret Roberts,3575685757192205,38923,1059
2023-09-27 07:31:16,Jessica Hunt,4648205777339,20951,3139
2023-09-26 08:06:11,Jesse Lane,4437195576342102,35361,1480
2024-01-23 06:36:29,Norma Kelly,30349916074557,07565,2745
2023-07-09 13:11:52,Krystal Swanson,4144643652036977,96832,1259
2024-01-02 15:43:06,Tracy Bell,4968620677927086,83310,3942
2024-01-22 17:44:25,Peter Bates,3510961690158274,82944,3100
2023-08-11 01:15:05,Amy Williams,4923833903291413562,44901,2300
2023-12-21 18:53:59,Carrie Reyes,4171746322842249,35702,2830
2023-08-14 22:29:55,Lauren Ramos,4969279564567668,93903,4550
2023-10-27 07:11:20,Timothy Francis,180095737742249,21629,2760
2023-04-06 00:01:01,Sara Mora,5378002566433123,94330,4476
2023-12-22 17:10:27,Mrs. Robin Mcknight,30197117156388,88757,4562
2023-09-25 02:52:13,Aaron Nelson,4627884747680,55532,2994
2023-12-14 15:19:03,Donald Zimmerman,4730632099412370,14343,1603
2023-09-17 19:50:38,John Sullivan,4169260121180,42274,1631
2023-06-18 12:44:23,Gary Brown,213101308313021,59054,158
2024-03-08 05:01:33,Linda Olson,3551970751701385,26000,1117
2023-08-31 21:29:17,Nicholas Wilson,30392220825272,25616,2017
2023-10-16 13:14:16,Karen Higgins,213158658103550,04841,2649
2023-04-26 06:34:46,Louis Calhoun,4011890215653,70009,2337
2023-10-16 19:04:21,Richard Carter,4651539997904447,53006,2019
2024-01-09 23:18:25,Kevin Sandoval,4552052192341969,25220,3963
2024-02-01 01:48:00,Roger Bowman,30135320991985,55165,4443
2023-09-14 19:26:52,Michael Wood,3579071193229214,14608,3594
2023-11-17 02:16:45,Suzanne Barnes,4946621430115,20834,1521
2023-12-03 02:09:35,John Floyd,30145911262282,34023,4730
2023-04-26 19:00:08,Alexander Miller,370100524998838,68615,713
2023-12-03 04:12:13,Tara Cowan,3567547994148483,95405,1275
2023-12-28 18:22:48,Alyssa Martin,4924028662215272,24453,4116
2024-03-10 09:17:04,Rachel Cochran,3502405863336812,50657,2817
2023-05-24 22:01:36,James Gregory,6595644167719924,10941,1995
2023-11-30 22:23:39,Lindsey King,4488468203657537484,56511,1866
2023-04-22 17:48:06,Michael Burke,4172940964013617322,45901,3714
2023-08-25 07:00:47,Marcus Wilkinson,579596917735,07892,3872
2024-03-07 04:55:34,Scott Ramsey,4361774182527205,85679,2004
2023-05-03 06:40:29,Elaine Hartman,4908846567139,80125,913
2023-05-24 02:31:58,Pamela Williams,4663947143005,59049,3003
2024-01-05 18:30:53,Christina Walker,3504661689213407,79822,1521
2023-11-22 17:31:35,Anthony Ball,4978666529522003,62659,2361
2023-07-04 13:58:48,Ruben Moore,579003034678,41441,4822
2023-08-27 23:17:05,Shelly Mclean,30273974551043,70017,2851
2023-06-09 06:05:53,Rebecca Gonzalez,30221462898335,41154,1192
2023-09-30 23:00:49,Alexandra Lang,3562197169722228,32639,1030
2023-07-31 09:12:36,Keith Newton,6500741422750142,66293,543
2023-10-13 07:10:41,Stanley Rivera,4300886028686457854,81644,4671
2024-01-29 17:11:12,Robert Ferguson,4227305485099287815,08238,1180
2023-04-07 03:01:10,Dakota Vaughn,4042310202793092,54760,4042
2023-08-23 10:37:53,Kaitlyn Stark,060445215563,09869,3809
2023-06-01 18:42:03,Shaun Rivera,4782411700021574,96766,397
2023-07-29 17:52:46,Jose Miller,503847947325,54677,4741
2023-12-07 07:51:31,Brittany Reynolds DVM,4620783875212014,73651,2995
2023-04-25 23:54:39,Emily Flores,376229982197833,38373,433
2023-03-21 14:31:59,Jennifer Cantrell,3564585198225130,31808,1911
2024-03-14 20:11:03,Amber Norman,6011388583388148,42079,3285
2023-05-11 12:23:07,Timothy Murphy,4523331219877596836,12170,3598
2023-06-13 06:47:23,Carlos Nelson,4185375166368968799,27713,1962
2024-01-18 03:41:43,Jeffrey Miller,213168336360100,83886,814
2023-07-29 15:49:13,Shannon Allison,6011248379969149,36900,1983
2023-06-01 02:13:07,Melinda Kennedy,372003401418698,92433,346
2023-12-26 06:46:59,Tammy Nelson,4695603262449955,25988,2102
2023-05-12 10:59:07,Gerald Kelley,4418072010527452,61546,408
2023-12-14 09:49:28,Alexis Franco,4873638963019560,53534,390
2024-01-23 06:04:10,Michael King,4620225807169730,41975,3343
2023-08-02 13:00:10,Timothy Hubbard,213199762406067,15912,3906
2023-03-23 03:19:57,Joy Mason,4052544537456044891,66287,4468
2023-10-01 05:59:05,Joseph Terry,6535636783756598,63732,3596
2023-06-14 02:19:36,Karen Miller,4950454944073031,06954,4331
2023-12-05 04:42:35,Ernest Ruiz,346138612315094,98840,1904
2024-01-18 17:04:43,Dana Williams,4210646438923235,68601,1628
2023-05-19 17:59:29,Ryan Martin,3580586100153097,82520,1694
2023-11-02 09:58:34,Debra Campbell,4395957410288431,30317,821
2023-05-14 07:30:17,Erika Joseph,213157289889710,32819,2094
2023-08-20 13:04:02,Christopher Keller,4801779175611583,68036,3134
2023-03-20 03:57:03,Jodi Payne,3536993790083482,68318,1552
2023-10-29 07:16:16,Jerome Bennett,4414995203442168809,85333,4468
2023-10-16 02:36:38,Nancy Anderson,3525981395471940,79467,3540
2023-12-11 22:05:37,Sean Fritz,3548737146175260,06530,3201
2024-02-17 07:59:21,Kristina Bass,30124355709546,35584,309
2023-08-24 09:19:27,Shirley Ballard DDS,349897275554920,66599,1104
2023-06-15 00:37:52,Susan Hancock,4586991685200226648,47205,2671
2023-05-22 00:07:39,Mia Fuller,6599194281046495,46608,2932
2023-04-26 11:53:17,Brian Foster,3569163941487152,39766,2280
2023-11-14 16:21:13,Stephanie Long MD,3519531749299584,34147,371
2023-05-16 16:11:05,Taylor Spencer,347380352642548,65629,3725
2023-05-08 06:19:16,John Bowen,3558359339068363,50718,515
2024-02-20 08:02:51,Alexandria Sullivan,4271409110662035,82876,1155
2024-02-11 07:08:53,Robert Ramirez,4627451474551,68824,1534
2023-10-24 01:11:52,Chelsea Ruiz,4893865531317,37662,3440
2023-12-02 05:58:04,Victor Morales,4702263375518,78955,4786
2024-01-30 05:33:48,David Roberson,564708303735,53515,1637
2023-08-19 21:29:51,Julie Robinson,4298573838550,29315,734
2023-04-13 04:02:52,Angel Colon,30043625013374,96864,987
2023-03-21 01:19:35,Ashley Mcdaniel,2250267001342094,39401,583
2023-12-10 18:38:31,Julia Boyd,4322569497542073,13746,4186
2023-05-30 00:57:08,Mrs. Cheyenne Lawson,3535074263729769,50736,3988
2023-03-26 02:59:23,Felicia Malone,3538858978184675,71532,831
2023-05-09 09:32:20,Jennifer Henderson,343145921581657,56579,4082
2023-08-12 00:47:29,Valerie Schmitt,4262031038526625269,17550,1834
2023-05-06 15:15:02,Christopher Fuller,577755177893,12504,3356
2023-11-24 17:11:44,Mr. Michael Richardson,180014748982603,04040,1244
2023-08-25 05:15:50,Gary Burgess,6562921338541273,61712,3800
2023-04-10 11:20:23,Gregory Jacobs,372741125868116,09148,4807
2023-11-05 10:11:45,Colton Melendez,340546130872659,22648,1043
2023-08-17 04:58:54,Duane Wood,4858729954111221672,35244,4082
2024-01-22 02:38:48,Wesley Spencer,4733230485198948,53252,2408
2024-03-13 09:42:42,Seth Grant,587507027924,45808,635
2023-08-30 21:31:44,Taylor Sanchez,374613064474941,50781,3945
2023-09-29 17:39:57,Jorge Orr,3579338852226637,32178,1343
2023-10-09 08:21:25,Lauren Bauer,6011378576975837,92810,4217
2023-07-09 03:55:33,Vincent Tapia,3543835805033146,67250,4356
2023-06-18 06:17:34,Jordan Finley,4268463237114078,27860,3980
2023-10-11 19:24:06,Jerry Mitchell,4835596714992559,26140,2264
2023-11-27 05:00:34,Anthony Nelson,343999925658410,34569,1516
2023-07-14 22:57:58,Victor Adams,4114984609714,19657,3880
2023-07-01 06:51:20,Jennifer Gordon,4207771044381908781,44528,4714
2023-06-04 15:00:07,Ashley Mitchell,060471084032,17082,567
2023-05-27 20:05:02,Anthony Brown,340121492592681,59565,4059
2023-04-17 05:58:09,Theresa Jackson,3574547981166705,29263,4893
2023-11-13 14:38:27,Bruce Brown DDS,30309984053206,39509,4416
2023-07-04 08:51:57,Lisa Mejia,2716199144018729,62368,1614
2023-06-07 13:11:41,Samantha Miller,2252980397595772,48220,813
2023-07-23 22:12:53,Ryan Hudson,180034077539519,65958,771
2023-03-23 06:43:23,Morgan Davis,213181400065711,71994,4999
2023-04-06 14:53:52,Kristine Avery,6011317498279985,66921,4998
2023-03-28 00:17:07,Christine Mitchell,4162758714111,34701,2701
2023-09-22 00:13:13,Joshua Wells,4902666650063362933,08323,2101
2023-08-30 12:46:25,Joseph Wyatt,6561417629972047,00997,3745
2023-07-11 17:58:49,Anthony Owens,213196751844035,70345,3347
2024-02-08 21:06:15,Courtney Herrera,213189240067722,12949,4354
2023-09-25 22:08:38,Thomas Foster,3587583048879381,56523,1130
2023-06-09 20:10:11,Charles Harris,4529554381907153,08321,4483
2023-08-18 23:01:02,Joseph Palmer,2293589140218797,19868,1412
2023-12-13 15:57:56,Anthony Perry,4919910414472250,85853,1442
2023-03-24 07:34:57,Richard Morgan,4679169841365,64934,4326
2024-01-12 08:59:59,Ronald Cooper,3558764004227667,69362,3082
2024-01-15 05:40:10,Kelsey Richardson,3553764967640588,02447,3126
2023-06-07 02:02:41,Kara Welch,213151931966406,14087,1463
2023-10-07 01:56:21,Nicholas Blair,3540052039399615,80174,1940
2024-02-21 15:35:17,Donald Morales,3599649268216376,76460,1201
2023-11-09 17:29:13,Kerry Holloway,4819767685561406,44340,1821
2024-01-01 21:45:43,Courtney Daniels,373881272676471,59913,1103
2023-11-03 11:21:05,Cory Reyes MD,4996263430522435,34746,2926
2024-02-27 21:41:39,Thomas Hall,30595844581986,33147,4960
2023-09-09 02:25:26,Dana Hill,180019056890918,19112,2049
2024-02-16 21:09:03,Donna Harper,3521921701147481,18851,972
2023-09-25 09:19:48,Mary Hardin,180000952257873,54271,848
2023-11-19 21:25:16,Christina Finley,3515542656699165,59577,2759
2023-12-18 19:08:42,Susan Adams,6011029235815977,68823,2705
2023-09-06 20:07:29,Robert Parrish,4580428154501,11430,4522
2023-09-08 11:42:30,James Burton,4923984913501098308,10485,3191
2023-11-29 14:40:13,Elizabeth Wright,180094513821970,88052,4479
2023-05-19 04:24:27,Timothy Freeman,342105788815300,72009,2759
2023-11-14 05:25:05,Karen Collins,4073297621480603,85009,1101
2023-05-08 11:26:51,Joshua Bell,4529203425363704972,87052,2069
2023-12-08 04:24:42,David Jimenez,3507888017927492,66551,877
2023-07-07 19:41:04,Steven Wong,4090771361088874,27300,1207
2023-07-27 15:30:17,Ryan Williams,676206700178,71077,2734
2023-04-01 15:47:39,Andrew Wheeler,370615051279989,84849,1344
2023-07-05 19:15:46,Mr. Matthew Murray,4074958671521567,02557,3279
2023-12-01 15:00:11,Michelle Romero,213125311061954,12758,120
2024-03-10 03:21:07,Anthony Henderson,4528484782279337335,98019,120
2023-09-13 01:32:44,Robert Smith,3536417909763115,74678,638
2024-02-16 14:55:46,Stephanie Young,6011763615660872,51192,4917
2024-02-25 14:58:33,Brandi Vasquez,4087612379297211,89871,4041
2023-12-07 02:04:08,Michael Morton,4240161174266884,75517,2445
2023-12-22 22:06:08,Melanie Jimenez,3573988685159656,21314,1999
2023-05-08 18:12:11,John Braun,3523577037358032,42250,3495
2023-04-08 07:56:14,Jennifer Banks,4707464061104219479,25354,419
2023-09-28 00:49:24,Veronica Mitchell,38901982913365,77423,3114
2024-03-14 14:16:17,Joseph Lloyd,4327651673976435,57322,4677
2024-02-05 05:33:15,Nathaniel Brown,6011950701627200,79561,4703
2024-01-20 18:36:08,Helen Wang,3546176869488919,84481,4073
